type,id,name,disposition,period,duration,depth,prad,teq
koi,6358937,K04794.01,1,24.504110300,6.06500,119.5,1.03,574.0
koi,9007609,K04795.01,0,1.316398648,1.16900,182.5,1.09,1374.0
koi,11038580,K04796.01,0,419.459600000,13.53000,131.8,2.10,303.0
koi,7771181,K04797.01,1,9.972020230,1.42500,329.7,1.26,627.0
koi,9509223,K04867.01,0,14.200500700,5.23200,80.6,13.28,843.0
koi,6720773,K04868.01,0,1.318347743,0.87100,113.2,1.23,1861.0
koi,8056651,K04869.01,0,5.583498700,2.48400,87.4,1.41,1317.0
koi,4665991,K04870.01,0,1.124010840,3.05200,43.6,0.61,1719.0
koi,10191036,K03218.01,0,1.213746520,3.37100,28.9,0.59,1880.0
koi,8280511,K01151.03,1,5.249704320,2.74600,61.9,0.67,954.0
koi,10420301,K03257.01,0,45.433376900,6.35100,905.8,2.23,315.0
koi,4366323,K03258.01,1,40.351170700,3.97000,533.5,1.88,479.0
koi,2853029,K03259.01,1,72.933276200,3.82900,770.4,2.45,389.0
koi,12156174,K03260.01,1,56.674666600,5.51600,883.1,4.01,522.0
koi,4634135,K03328.01,0,63.900594100,8.27890,17097.0,25.91,353.0
koi,6955671,K03329.01,1,12.687817600,4.26200,293.0,2.16,851.0
koi,5097856,K07716.01,1,483.364050000,15.61000,285.4,1.27,202.0
koi,4736644,K03330.01,1,16.295125900,3.67800,197.9,1.15,574.0
koi,5876805,K03331.01,0,18.173045009,10.91130,69911.0,24.39,650.0
koi,5818068,K03332.01,0,14.126780650,5.93030,7647.4,31.13,670.0
koi,10139390,K04798.01,0,358.564620000,11.64000,170.2,0.99,219.0
koi,8278073,K04799.01,1,12.072975700,3.78300,99.5,1.69,969.0
koi,5273713,K07722.01,0,1.337561836,1.57500,41.0,1.11,2322.0
koi,3526331,K04800.01,0,2.237556410,2.08900,101.1,0.93,1397.0
koi,10810859,K04801.01,1,82.401274000,6.48000,430.7,2.21,421.0
koi,7017274,K03209.01,1,11.912566750,6.12600,123.1,2.61,1242.0
koi,6767227,K04871.01,1,4.081977130,2.94300,26.2,0.60,1372.0
koi,11496490,K04872.01,0,1.035268597,0.56630,112.2,1.34,2136.0
koi,1430305,K04873.01,0,359.325900000,9.83600,246.2,3.60,410.0
koi,7117549,K04874.01,0,0.566805268,3.72100,35.7,0.65,2492.0
koi,2986833,K04875.01,1,0.912179022,1.33200,144.6,0.65,1025.0
koi,12055539,K03261.01,1,12.270570430,3.00200,295.5,1.67,811.0
koi,12056139,K03262.01,1,13.227475300,6.35600,229.8,1.94,867.0
koi,11853130,K03263.01,1,76.879358930,2.38190,21272.0,7.71,202.0
koi,4774646,K07707.01,0,0.559517155,0.59600,57.9,1.04,2762.0
koi,9345933,K03264.01,1,13.015182600,3.61300,331.6,1.36,556.0
koi,10030778,K03265.01,0,29.473162790,6.43270,12568.0,48.98,565.0
koi,7870282,K04732.01,0,0.580725004,2.07100,105.2,0.85,1939.0
koi,11153259,K03200.01,0,1.944686590,18.22000,455.5,69.59,3334.0
koi,9021075,K04733.01,1,7.281166670,2.71600,333.8,1.40,744.0
koi,5783938,K04734.01,0,383.100170000,8.80000,579.4,2.18,248.0
koi,11338056,K04735.01,1,2.879983340,1.65800,116.5,0.85,1024.0
koi,3445812,K04802.01,0,0.605556082,1.23990,101.7,0.86,2120.0
koi,4473613,K04803.01,1,4.361258890,2.17400,189.2,1.20,1000.0
koi,10676750,K04804.01,1,21.086785570,0.97800,499.6,2.08,651.0
koi,8960918,K04805.01,0,1.190873620,1.78500,67.5,0.73,1489.0
koi,4647662,K04806.01,0,1.064846220,3.28700,42.4,0.72,2034.0
koi,9822284,K04807.01,0,0.969824139,0.78300,23.1,0.49,1839.0
koi,8940700,K04876.01,0,190.605630000,14.33000,153.6,1.60,386.0
koi,9581589,K04877.01,1,5.192065710,3.71600,66.6,0.99,1170.0
koi,11804437,K04878.01,1,449.014990000,12.58000,94.2,1.04,258.0
koi,9850966,K04879.01,0,8.480305000,6.19000,304.2,1.33,661.0
koi,8747009,K04880.01,0,410.116760000,13.97000,216.9,1.41,242.0
koi,8826007,K03266.01,1,54.509154900,5.12500,622.2,1.94,308.0
koi,8280511,K01151.04,1,17.453294500,4.02700,79.3,0.76,639.0
koi,8620402,K03267.01,1,14.195962100,3.60500,196.2,1.66,818.0
koi,8379021,K03268.01,0,11.524828740,1.72400,577.6,22.56,756.0
koi,8104030,K03269.01,0,46.840085790,3.81980,6287.9,428.62,552.0
koi,4813793,K07708.01,1,6.702427860,1.22100,65.3,1.82,1367.0
koi,5282477,K04736.01,0,0.992798625,3.50650,582.5,29.26,1967.0
koi,7266212,K04737.01,1,7.795340330,3.40600,102.1,1.07,985.0
koi,6681546,K04738.01,0,186.722430000,13.35000,326.4,1.84,329.0
koi,6421137,K04739.01,0,118.403900000,5.59300,426.0,3.46,517.0
koi,9893278,K04740.01,0,182.281992000,8.82800,509.3,1.67,280.0
koi,9419020,K04808.01,1,2.401749960,1.41300,254.4,0.65,621.0
koi,4548162,K04809.01,0,10.010287600,5.33000,127.1,0.69,522.0
koi,4270799,K04810.01,1,115.238544000,7.65300,516.7,3.17,372.0
koi,8811490,K04811.01,1,21.743414100,8.14300,154.8,2.23,799.0
koi,7293937,K03211.01,0,1.366964704,2.31810,59.7,0.79,1640.0
koi,8043721,K04812.01,0,0.779579130,2.45700,70.4,0.71,1819.0
koi,7985733,K03219.01,0,0.544561598,1.60530,35.2,44.90,11804.0
koi,8094120,K04881.01,1,5.679537700,3.75700,52.0,1.16,1420.0
koi,6522824,K04882.01,0,17.445313300,5.14000,327.7,5.38,1066.0
koi,6802536,K04883.01,0,2.978870200,9.30000,,,
koi,4750341,K04884.01,0,1.975154570,2.63300,66.1,0.92,1504.0
koi,9935642,K04885.01,1,9.339555960,2.05800,245.1,2.67,882.0
koi,6612327,K03270.01,0,21.993112000,8.61600,1015.7,23.21,523.0
koi,7285757,K03271.01,1,19.548966600,1.78000,523.8,1.89,579.0
koi,7285757,K03271.02,1,7.418345690,2.46200,234.0,1.12,800.0
koi,5211922,K03273.01,0,27.685335800,4.66100,1660.7,3.11,461.0
koi,5280587,K03274.01,1,35.622552800,4.84500,651.1,2.24,523.0
koi,8129005,K04741.01,0,7.140311300,5.89100,112.1,1.18,1036.0
koi,4840156,K07709.01,0,2.694870410,2.55300,62.1,0.97,1440.0
koi,4138008,K04742.01,1,112.303136000,5.86900,502.1,1.30,241.0
koi,4262040,K03202.01,1,92.461135000,14.34400,122.4,2.86,564.0
koi,6468904,K04743.01,0,49.538726400,2.23800,740.6,20.52,436.0
koi,5709906,K04744.01,0,3.391559660,3.87000,28.4,0.49,1183.0
koi,4840672,K04813.01,1,9.229472600,2.44600,199.3,0.82,601.0
koi,9777556,K04814.01,0,1.332548970,3.08300,591.7,32.84,4664.0
koi,7287677,K04815.01,1,18.372183500,3.73800,152.5,1.12,657.0
koi,10753922,K04816.01,0,18.226047200,3.66400,361.1,1.85,648.0
koi,5980061,K04817.01,0,0.630539713,1.74070,239.6,21.07,1936.0
koi,7692248,K04886.01,1,17.995625290,0.87100,1068.0,28.98,701.0
koi,4059887,K04887.01,0,1.018347376,4.38600,47.8,1.92,2832.0
koi,8288741,K04888.01,0,0.659299289,0.69080,1118.5,30.54,1979.0
koi,6852354,K04889.01,0,101.974351250,2.34000,,,
koi,6691169,K04890.01,1,63.095068000,9.48500,496.8,11.67,573.0
koi,5816811,K01042.02,0,4.455409350,4.14000,,,
koi,5303346,K03275.01,0,37.324839520,6.96760,4989.2,30.32,461.0
koi,3858879,K03276.01,0,25.951984000,20.58500,2340.2,36.80,626.0
koi,8280511,K01151.05,1,21.720336200,4.25200,87.8,0.80,594.0
koi,3120904,K03277.01,1,42.913663500,5.22700,160.6,3.19,810.0
koi,3342467,K03278.01,0,88.180468200,5.03300,1138.6,2.78,359.0
koi,11757451,K04745.01,1,177.668663000,9.29800,901.4,2.32,233.0
koi,2711597,K04746.01,0,0.980416850,0.91900,105.7,0.75,1388.0
koi,8047428,K04747.01,1,92.263742000,8.60500,296.9,2.22,469.0
koi,11513486,K04748.01,1,6.647544780,1.96100,289.3,1.72,999.0
koi,4851283,K07710.01,0,1.235175880,5.47600,232.9,1.59,1697.0
koi,6520519,K04749.01,1,1.976500730,1.78800,112.5,0.97,1394.0
koi,9459162,K04818.01,1,3.798927740,4.11200,47.0,1.46,1869.0
koi,5024138,K04819.01,0,0.416995408,0.89280,112.6,0.84,2433.0
koi,9969287,K04820.01,1,14.740106100,5.63700,238.0,1.48,750.0
koi,9086001,K04821.01,0,256.523870000,9.07000,126.1,1.33,338.0
koi,4927734,K03212.01,0,3.000119100,6.61000,7.7,0.73,2566.0
koi,11189311,K03220.01,1,81.416013800,14.17500,762.3,4.63,522.0
koi,10747501,K04891.01,1,4.730901300,2.88900,228.5,1.39,1065.0
koi,10586744,K04892.01,1,21.376181700,8.54300,104.0,1.08,717.0
koi,11970050,K04893.01,1,6.587536990,2.04300,232.1,1.51,992.0
koi,10031918,K04894.01,0,8.590047100,3.46300,137.0,0.80,677.0
koi,5276332,K07723.01,0,357.825440000,9.12000,152.5,1.70,306.0
koi,3544640,K03279.01,1,30.827824500,4.21400,641.3,2.42,585.0
koi,10653179,K03280.01,1,47.160793200,4.00300,723.2,2.58,503.0
koi,12066569,K03282.01,1,49.276844800,3.78700,1132.9,1.75,271.0
koi,6497146,K03284.01,1,35.233069400,3.67400,352.8,0.97,288.0
koi,8625813,K03285.01,0,45.396537900,3.82600,1001.6,1.97,326.0
koi,4651399,K07698.01,0,508.807642000,4.49500,2127.0,39.59,595.0
koi,5308296,K04750.01,1,36.721576000,7.75800,538.2,1.93,498.0
koi,9953575,K04751.01,0,362.694270000,9.70000,439.9,3.54,315.0
koi,7887890,K04752.01,0,370.356390000,12.75000,732.2,2.82,268.0
koi,3122872,K03203.01,1,96.816470000,10.22700,164.7,3.19,655.0
koi,4544628,K04753.01,0,0.729724346,2.69900,23.0,0.51,2151.0
koi,9702945,K04822.01,1,3.514137230,3.91900,32.7,0.69,1267.0
koi,11401253,K04823.01,1,4.965049810,2.21200,50.7,1.51,1403.0
koi,7052511,K04824.01,0,0.821472455,2.43300,127.1,0.92,1559.0
koi,4764774,K04825.01,0,1.290195860,3.74100,86.5,0.78,1530.0
koi,10549902,K04826.01,1,1.141148847,1.62900,73.1,1.67,2248.0
koi,12416597,K04895.01,1,12.460565000,3.90300,143.9,1.10,726.0
koi,11135694,K04896.01,1,19.594577200,6.77000,129.3,1.18,724.0
koi,9910828,K04897.01,0,8.480320790,5.79100,170.7,0.95,759.0
koi,10065053,K04898.01,1,409.878440000,10.58000,647.1,2.72,264.0
koi,11867608,K04899.01,0,227.625800000,9.47000,131.0,1.79,394.0
koi,8016691,K03286.01,1,18.137378800,3.84400,310.8,1.41,433.0
koi,6584273,K03287.01,1,51.110479700,7.71200,330.0,1.60,478.0
koi,5768816,K03288.01,1,47.986911900,5.34200,859.3,3.35,493.0
koi,3644071,K01192.02,0,359.047933000,16.63700,5622.7,7.76,260.0
koi,5360974,K03289.01,0,29.804269400,3.10700,1046.5,24.73,505.0
koi,10291589,K04754.01,1,7.087574620,3.34200,187.0,1.28,955.0
koi,10118266,K04755.01,1,3.743180050,1.11100,237.5,1.75,999.0
koi,5695615,K04756.01,1,5.416930300,7.51200,109.5,8.17,1173.0
koi,4670267,K07699.01,0,1.003049079,7.96570,219270.0,42.50,1714.0
koi,7435780,K04757.01,0,0.933157032,2.61400,87.8,7.29,2202.0
koi,8938937,K04758.01,0,37.108345800,4.11200,366.5,1.71,492.0
koi,5651846,K04827.01,1,31.192022600,2.84900,447.8,1.65,521.0
koi,10556180,K04828.01,0,1.021047190,6.39000,246.1,13.68,2129.0
koi,12401132,K04829.01,1,7.630545000,3.63000,364.9,2.26,1087.0
koi,12401132,K04829.02,0,12.083457000,3.53600,312.5,2.09,932.0
koi,8308070,K04830.01,0,401.590700000,14.77000,115.0,1.01,256.0
koi,6424561,K04900.01,1,6.671672300,2.69300,154.4,1.27,1024.0
koi,6956136,K03221.01,0,53.912783631,44.05040,216.7,4.25,697.0
koi,10661917,K04901.01,0,1.231423950,2.18600,19.6,0.77,2317.0
koi,10000162,K04902.01,1,409.386450000,13.78000,531.5,1.78,197.0
koi,7799701,K04903.01,0,386.828262000,5.04500,1024.9,6.54,340.0
koi,6233483,K03291.01,0,15.873380300,7.46720,4094.1,8.15,830.0
koi,5392871,K03292.01,0,42.399175200,7.25100,484.0,3.23,580.0
koi,3858851,K03293.01,0,25.951988230,14.60200,5103.3,39.94,680.0
koi,3858917,K03294.01,0,25.952240100,20.81300,2896.9,42.91,572.0
koi,4466356,K03295.01,0,14.128098960,2.32600,263.1,1.60,781.0
koi,7949593,K04759.01,1,17.766293800,3.07900,181.1,1.54,670.0
koi,9474232,K04760.01,0,13.691783300,4.19800,145.4,1.12,770.0
koi,3859151,K04761.01,0,25.956330000,26.34000,158.2,9.75,618.0
koi,7098255,K04762.01,1,11.567225890,2.50700,373.7,1.29,568.0
koi,11456279,K03204.01,0,0.572937573,2.57600,80.8,1.57,3271.0
koi,4670361,K07700.01,1,631.568890000,14.37000,789.0,3.13,237.0
koi,5398002,K03213.01,0,14.158498230,46.35600,347.3,90.09,1910.0
koi,6680911,K04831.01,0,207.471349000,7.46900,229.2,1.57,316.0
koi,10356124,K04832.01,0,12.374824700,90.01000,390.9,81.01,1253.0
koi,10584140,K04833.01,1,4.317242470,4.12600,59.0,1.01,1332.0
koi,8233326,K04834.01,1,3.740991440,5.42800,34.3,1.85,1733.0
koi,4940203,K07711.01,1,302.779824000,16.84700,270.9,1.31,246.0
koi,6286161,K03501.01,0,14.541781166,9.11510,143640.0,2722.92,834.0
koi,5385471,K03502.01,0,12.426117700,28.53570,1230.4,3.80,724.0
koi,6368175,K03503.01,1,21.187618500,3.69000,71.7,0.79,676.0
koi,5471158,K03504.01,0,12.425604040,23.94020,458.9,2.52,733.0
koi,4847843,K03505.01,0,30.960468800,14.99200,460.9,89.18,1064.0
koi,5120225,K07717.01,0,1.041619932,8.12180,1840.5,30.94,1858.0
koi,9656543,K03588.01,0,2.544594443,3.21373,348780.0,109.72,1608.0
koi,10751515,K03589.01,0,56.406510430,18.43320,102290.0,21.93,358.0
koi,3348093,K03590.01,0,7.964400574,4.47610,190900.0,61.54,633.0
koi,6182846,K03591.01,0,6.399101307,4.74390,83326.0,51.77,1042.0
koi,4939346,K01873.02,1,34.916839900,7.34300,500.0,2.39,602.0
koi,6442602,K07778.01,0,0.566782280,4.72500,146.8,0.88,1661.0
koi,9851126,K03592.01,0,8.480303653,7.48907,81428.0,22.25,762.0
koi,6268648,K01613.02,1,94.094392000,10.83300,46.6,0.90,486.0
koi,11455428,K03365.01,1,22.127088500,4.47200,418.2,3.94,721.0
koi,10484409,K03366.01,0,10.678478700,2.30700,201.0,1.12,712.0
koi,10935993,K03367.01,1,25.373654300,2.61900,372.9,1.88,653.0
koi,5257082,K03368.01,1,10.085353110,1.75000,222.5,1.45,843.0
koi,5796185,K03369.01,0,42.559265547,3.36626,207990.0,51.86,487.0
koi,8628665,K03434.01,1,10.285637300,3.04300,134.9,1.24,864.0
koi,3945802,K03435.01,0,24.215799600,4.35900,322.2,1.58,596.0
koi,6265665,K03436.01,1,44.201840200,4.94900,235.6,1.14,409.0
koi,5881307,K07746.01,1,393.956080000,13.89000,482.2,2.27,263.0
koi,4645174,K03437.01,1,15.033062300,6.32600,132.2,2.18,928.0
koi,4645174,K03437.02,1,34.749603800,4.54800,227.1,3.51,702.0
koi,8719419,K03506.01,0,12.625309180,3.16300,39413.0,87.20,1214.0
koi,9028474,K03510.01,0,124.935767380,7.56080,240900.0,49.34,362.0
koi,4349442,K01803.02,0,12.720298433,2.45990,283.6,1.37,589.0
koi,6124137,K07764.01,1,227.834570000,21.59000,155.3,2.83,449.0
koi,3644542,K03511.01,0,119.679803160,32.19280,299050.0,193.91,847.0
koi,6182849,K03512.01,0,6.399107136,5.21981,376770.0,59.15,1031.0
koi,9851142,K03513.01,0,8.480304281,7.46159,83115.0,65.00,1504.0
koi,3442054,K03593.01,0,117.681377800,12.75910,45362.0,45.43,575.0
koi,4079530,K03594.01,0,17.727226480,4.13760,147140.0,35.18,692.0
koi,6445531,K07779.01,0,1.710249310,2.83300,98.6,1.20,1766.0
koi,10677186,K03595.01,0,100.401327340,9.74360,53782.0,26.00,420.0
koi,9025914,K03596.01,0,11.320287875,4.82219,243410.0,59.23,928.0
koi,9366988,K03597.01,0,1.219034103,2.44940,95697.0,40.46,1977.0
koi,11657614,K03370.01,1,24.352541000,2.78200,349.1,1.52,498.0
koi,11657614,K03370.02,1,5.942286030,2.16900,250.0,1.23,797.0
koi,5687986,K07735.01,1,382.303060000,8.83000,225.6,4.05,400.0
koi,11125797,K03371.01,1,58.126377500,4.01800,271.5,1.32,404.0
koi,9785921,K03372.01,1,26.757586600,5.85800,455.3,2.28,660.0
koi,3102000,K03373.01,0,57.059999200,7.46300,66168.0,22.31,455.0
koi,6599975,K03438.01,1,14.556561800,4.55400,103.8,1.08,787.0
koi,8266276,K01731.02,0,0.837898153,2.10400,268.9,1.26,1478.0
koi,5887316,K07747.01,0,0.603086711,1.08690,1242.8,36.00,2459.0
koi,4282191,K03439.01,1,41.708406300,8.56700,330.0,2.19,608.0
koi,3559860,K03440.01,1,33.025717900,6.03200,507.1,2.21,564.0
koi,10651945,K03441.01,0,25.366990665,5.95560,150580.0,56.02,665.0
koi,7117003,K03514.01,0,428.321739280,40.59920,317000.0,49.76,220.0
koi,3240159,K03515.01,0,82.137609997,6.11904,210770.0,197.85,640.0
koi,6147851,K07766.01,0,3.060260140,2.54500,59.9,0.83,1284.0
koi,9658118,K03516.01,0,24.061274400,19.94380,440150.0,83.77,749.0
koi,7132542,K03517.01,0,66.360999160,20.06140,416740.0,61.42,420.0
koi,8589754,K03518.01,0,8.939461148,6.19136,357830.0,153.32,1407.0
koi,3757590,K03520.01,0,135.586076790,5.54241,363130.0,89.83,429.0
koi,2437149,K03598.01,0,18.798621950,7.47820,380200.0,55.07,575.0
koi,9715925,K03599.01,0,6.308285380,2.48633,113530.0,29.34,803.0
koi,9529733,K03600.01,0,4.809126670,7.93310,134090.0,44.30,1270.0
koi,9613070,K03601.01,0,2.332115050,2.96723,105950.0,140.22,1594.0
koi,9967771,K01875.02,1,0.538354070,1.50450,190.2,1.67,2386.0
koi,10845188,K03602.01,0,249.362118320,8.35590,35830.0,48.69,308.0
koi,6543893,K01627.03,1,3.806758780,2.09200,231.9,2.75,1574.0
koi,5709103,K07736.01,0,0.664727127,1.56100,16.2,0.46,2343.0
koi,6705026,K03374.01,1,9.508487100,4.37200,97.9,1.65,1131.0
koi,6705026,K03374.02,1,34.108656200,6.40500,133.8,1.95,739.0
koi,6779726,K03375.01,1,47.056332700,4.80700,762.0,2.57,497.0
koi,3098843,K03376.02,0,179.850223310,2.95000,,,
koi,5553959,K03377.01,1,10.010031200,1.35000,375.8,0.99,506.0
koi,7288306,K03443.01,1,96.169569000,7.49600,894.5,2.07,321.0
koi,5887393,K07748.01,0,1.550903740,3.02800,11.3,1.11,3190.0
koi,5384713,K03444.01,1,12.671436920,2.49800,215.8,0.76,404.0
koi,5384713,K03444.02,1,60.326688240,1.68640,3146.7,4.98,240.0
koi,5384713,K03444.03,1,2.635954350,1.30900,93.7,0.50,682.0
koi,11860395,K03445.01,1,82.303914000,15.40400,737.0,4.47,485.0
koi,5456023,K03521.01,0,131.978277360,7.14981,345940.0,147.83,457.0
koi,6187888,K07768.01,0,0.789171236,1.73400,73.4,0.69,1527.0
koi,9529744,K01806.02,1,17.934660600,6.25000,142.7,2.80,1002.0
koi,12021387,K03522.01,0,241.070745820,9.88863,70292.0,76.53,699.0
koi,8044608,K03523.01,0,106.175938130,10.41680,164740.0,54.91,441.0
koi,8760135,K03524.01,0,184.646720800,18.98690,410270.0,72.80,320.0
koi,4073707,K03525.01,0,6.282033445,8.37770,181790.0,144.85,1029.0
koi,5730394,K03603.01,0,5.519188936,7.13510,217070.0,43.06,932.0
koi,6451368,K07780.01,1,5.336057400,3.87700,54.7,1.52,1667.0
koi,6956216,K03604.01,0,4.818863794,6.26250,65936.0,51.32,1595.0
koi,6137704,K03605.01,0,178.268020350,5.86461,45754.0,34.07,256.0
koi,10275074,K03606.01,0,2.181555909,4.41739,85407.0,91.30,1730.0
koi,9110346,K03607.01,0,0.895276162,3.05180,319080.0,172.25,2731.0
koi,10259301,K03608.01,0,244.832749730,4.37001,40206.0,38.30,307.0
koi,2995392,K03379.01,1,30.454441800,6.89600,472.1,2.60,624.0
koi,3120308,K03380.01,0,10.265589240,3.87900,254.6,1.65,828.0
koi,9991621,K03382.01,0,18.925733300,6.14900,188.5,16.74,639.0
koi,8078502,K03383.01,1,37.886297700,5.21800,672.2,2.09,479.0
koi,8644365,K03384.01,1,10.548413290,1.87200,102.9,3.89,899.0
koi,5888187,K07749.01,1,133.634820700,1.58400,420.9,1.89,317.0
koi,2852528,K03446.01,0,11.961543300,3.12900,424.5,2.24,847.0
koi,3348216,K03448.01,1,32.510844000,3.25400,361.9,2.62,680.0
koi,7032421,K01747.02,0,0.566833990,0.75000,,,
koi,10798838,K03449.01,0,62.127677128,5.25005,37430.0,38.61,402.0
koi,8560940,K03450.01,0,31.973064900,8.87200,158.6,1.09,530.0
koi,10793576,K03451.01,1,10.907529770,2.76400,186.0,1.58,955.0
koi,10292238,K03526.01,0,143.118869400,16.81090,255710.0,53.30,321.0
koi,8733497,K03527.01,0,76.819854650,5.16249,229160.0,46.61,379.0
koi,4255422,K03528.01,0,165.405749950,13.63630,66402.0,112.86,514.0
koi,9837544,K03529.01,0,71.661915163,6.33708,323610.0,55.04,365.0
koi,7877824,K03530.01,0,9.449426850,6.40303,489000.0,68.38,813.0
koi,6469946,K07781.01,0,0.715802309,1.55860,2208.6,25.52,1656.0
koi,6947164,K03531.01,0,70.582847170,8.81169,150930.0,50.88,435.0
koi,6233903,K03609.01,0,2.995357359,6.57901,172400.0,112.12,1791.0
koi,7212066,K03610.01,0,3.840485025,2.85920,31353.0,39.38,1077.0
koi,7212066,K03610.02,0,1.920271880,2.65000,,,
koi,7047922,K01899.02,1,10.522637400,3.86400,68.9,1.08,976.0
koi,6675060,K03611.01,0,10.443341795,3.94077,145290.0,44.35,892.0
koi,5716508,K07737.01,0,4.753078770,2.35000,933.0,505.94,7040.0
koi,10518735,K03612.01,0,19.515013291,4.59379,256440.0,53.03,588.0
koi,6975129,K01628.02,1,1.772451066,2.45920,79.2,1.02,1685.0
koi,8644365,K03384.02,1,19.915886300,6.19100,143.2,1.41,728.0
koi,9489947,K03385.01,0,54.061328105,4.48223,79684.0,88.28,514.0
koi,6960487,K03386.01,0,34.525990182,4.47294,67161.0,54.35,607.0
koi,5894182,K07750.01,1,494.485085000,3.90500,385.3,5.03,379.0
koi,6309264,K03387.01,0,14.282141700,2.06800,224.9,1.08,625.0
koi,7021177,K03452.01,0,18.645328820,3.63893,433820.0,61.81,656.0
koi,7122259,K03454.01,0,20.882125422,8.03365,233450.0,66.27,737.0
koi,6947668,K03455.01,1,14.054571800,4.06600,274.3,1.45,711.0
koi,6364582,K03456.01,1,30.860978300,4.21600,128.9,1.08,525.0
koi,6190535,K07769.01,0,3.652810043,1.51320,119.4,0.89,1015.0
koi,9834257,K03457.01,0,15.651348720,4.15530,3104.0,118.33,1396.0
koi,10290666,K00332.02,1,6.866742260,4.21600,47.2,0.79,1018.0
koi,9529744,K01806.03,1,8.371595540,5.25200,98.0,2.39,1292.0
koi,10748621,K03532.01,0,286.175587500,16.10250,328540.0,63.23,276.0
koi,4824268,K03533.01,0,152.151447950,26.86120,151820.0,53.89,362.0
koi,6527016,K07783.01,0,0.542636318,1.25360,74.6,1.39,2659.0
koi,6431670,K03534.01,0,29.911334059,7.26916,354380.0,47.83,471.0
koi,7376500,K03535.01,0,5.877122485,4.71655,362900.0,125.68,1402.0
koi,9636559,K03618.01,0,10.636305846,5.17212,216060.0,64.91,1110.0
koi,8095110,K03619.01,0,2.103238900,6.47740,24852.0,36.63,1238.0
koi,11499263,K03620.01,0,46.698200933,3.57049,54592.0,38.79,468.0
koi,10328393,K01905.02,1,15.995603730,3.47100,221.7,1.04,550.0
koi,9775253,K03621.01,0,4.394517980,2.95270,223620.0,65.76,554.0
koi,3858988,K03388.01,0,25.951879500,21.56900,1312.3,35.10,645.0
koi,3848966,K03389.01,1,29.768183100,9.42500,159.9,3.98,917.0
koi,10798605,K03390.01,0,56.048096688,4.04427,53726.0,42.62,400.0
koi,5895083,K07751.01,0,2.251612150,2.10000,23.9,1.14,2934.0
koi,9452897,K03391.01,1,36.766236400,3.30500,579.5,1.28,336.0
koi,9714123,K03392.01,0,50.355458980,5.51863,107140.0,31.66,492.0
koi,6118370,K03458.01,1,14.032877500,6.68400,210.9,1.45,783.0
koi,2717158,K03459.01,1,13.222614900,4.33700,261.7,1.75,740.0
koi,6209677,K01750.02,1,2.537421640,1.56300,104.5,0.93,1220.0
koi,6198256,K07770.01,0,3.548286910,3.28100,70.9,1.69,1795.0
koi,9664276,K03460.01,1,62.596544000,11.47700,223.1,2.25,559.0
koi,2437112,K03461.01,0,18.798520000,4.79500,487.4,2.04,509.0
koi,7987086,K03536.01,0,156.516573980,12.22590,113340.0,61.44,367.0
koi,7374746,K03537.01,0,1.366946478,3.37701,158640.0,43.45,1403.0
koi,8668810,K03538.01,0,313.092750660,14.34470,445610.0,47.52,207.0
koi,6519865,K07782.01,0,0.566813677,2.45800,61.2,0.77,2269.0
koi,8868907,K03539.01,0,157.322639430,21.92320,153930.0,56.66,351.0
koi,3865298,K03540.01,0,9.530402160,5.95809,321540.0,60.49,805.0
koi,10091110,K03627.01,0,4.218512654,3.62939,23417.0,16.67,1189.0
koi,10091110,K03627.02,0,8.529991199,3.99540,20084.0,44.86,940.0
koi,3542574,K03628.01,0,3.471400450,1.55000,,,
koi,3544694,K03629.01,0,1.922862476,3.45940,101270.0,70.65,1827.0
koi,11521793,K00352.02,1,16.007472370,1.26700,277.6,2.99,838.0
koi,9085563,K03393.01,1,54.649367900,7.96200,432.5,2.64,538.0
koi,11337372,K01650.02,1,100.827672500,8.39000,1778.8,4.35,364.0
koi,7748487,K03394.01,1,15.576406100,5.38200,257.1,1.79,793.0
koi,3219037,K03395.01,1,10.005069740,3.48100,143.3,1.11,849.0
koi,5952448,K07753.01,0,0.905675699,1.70100,73.2,0.77,1780.0
